season_hr_rate,recent_hr_rate,avg_exit_velocity,hard_hit_rate,barrel_rate,avg_launch_angle,pitcher_hr_rate,expected_plate_appearances,home_run
0.016,0.0,82.35,0.2784090909090909,0.03409090909090909,17.545454545454547,0.0,2.4,0
0.015503875968992248,0.0,82.01748633879781,0.2786885245901639,0.03278688524590164,18.256830601092897,0.04938271604938271,2.6,0
0.015151515151515152,0.0,82.26702127659574,0.2872340425531915,0.031914893617021274,18.02127659574468,0.026706231454005934,2.6,0
0.014925373134328358,0.0,82.35340314136126,0.2879581151832461,0.031413612565445025,17.984293193717278,0.019801980198019802,2.7,0
0.014814814814814815,0.0,82.34427083333334,0.2864583333333333,0.03125,17.864583333333332,0.011494252873563218,2.4,0
0.014705882352941176,0.0,82.39119170984456,0.2849740932642487,0.031088082901554404,17.968911917098445,0.047619047619047616,2.4,0
0.014184397163120567,0.0,82.52713567839197,0.2864321608040201,0.03015075376884422,18.21608040201005,0.028169014084507043,2.5,0
0.014084507042253521,0.0,82.505,0.285,0.03,18.28,0.0079155672823219,2.3,0
0.0136986301369863,0.0,82.27342995169083,0.2753623188405797,0.028985507246376812,18.169082125603865,0.017391304347826087,2.3,0
0.013605442176870748,0.0,82.36153846153846,0.27884615384615385,0.028846153846153848,18.10576923076923,0.027777777777777776,2.3,0
0.013513513513513514,0.0,82.38277511961722,0.27751196172248804,0.028708133971291867,18.267942583732058,0.02575107296137339,2.3,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0
0.0,0.0,91.38,0.2,0.0,17.4,0.0,4.0,1
0.0625,0.0625,89.56363636363635,0.18181818181818182,0.045454545454545456,26.0,0.0,4.0,0
0.045454545454545456,0.045454545454545456,88.12666666666665,0.16666666666666666,0.03333333333333333,29.533333333333335,0.0,3.6666666666666665,0
0.03125,0.03125,85.93043478260869,0.30434782608695654,0.08695652173913043,23.91304347826087,0.0,4.0,0
0.029411764705882353,0.029411764705882353,86.652,0.32,0.08,24.56,0.0,3.4,1
0.09090909090909091,0.09090909090909091,86.77931034482758,0.3793103448275862,0.10344827586206896,20.96551724137931,0.06666666666666667,3.6666666666666665,0
0.08333333333333333,0.08333333333333333,86.57812499999999,0.375,0.09375,22.8125,0.0,3.4285714285714284,1
0.10344827586206896,0.10344827586206896,87.06486486486486,0.3783783783783784,0.10810810810810811,24.89189189189189,0.0,3.625,0
0.08823529411764706,0.08823529411764706,86.3311111111111,0.3333333333333333,0.08888888888888889,23.355555555555554,0.0,3.7777777777777777,0
0.08571428571428572,0.08571428571428572,86.17391304347827,0.32608695652173914,0.08695652173913043,23.76086956521739,0.043478260869565216,3.5,1
0.1,0.1111111111111111,88.0,0.0,0.0,12.0,0.0,3.6,0
0.09523809523809523,0.08823529411764706,86.5326923076923,0.36538461538461536,0.11538461538461539,24.48076923076923,0.0,3.4,0
0.08695652173913043,0.08571428571428572,85.56724137931036,0.3448275862068966,0.10344827586206896,23.56896551724138,0.034482758620689655,3.5,0
0.08,0.08823529411764706,85.10161290322581,0.3225806451612903,0.0967741935483871,22.85483870967742,0.05714285714285714,3.4,0
0.07407407407407407,0.08108108108108109,85.04848484848485,0.3181818181818182,0.09090909090909091,22.984848484848484,0.027777777777777776,3.7,0
0.07017543859649122,0.05714285714285714,84.0159420289855,0.30434782608695654,0.08695652173913043,22.782608695652176,0.0,3.5,0
0.06557377049180328,0.05405405405405406,83.65068493150683,0.3013698630136986,0.0821917808219178,22.17808219178082,0.0,3.7,0
0.05970149253731343,0.02631578947368421,84.32682926829268,0.3048780487804878,0.07317073170731707,21.195121951219512,0.0,3.8,0
0.05555555555555555,0.02631578947368421,84.28977272727273,0.3068181818181818,0.06818181818181818,22.21590909090909,0.025,3.8,1
0.06493506493506493,0.047619047619047616,84.48865979381443,0.30927835051546393,0.061855670103092786,22.15463917525773,0.017241379310344827,4.2,0
0.06172839506172839,0.024390243902439025,83.8950980392157,0.30392156862745096,0.058823529411764705,20.980392156862745,0.022222222222222223,4.1,0
